antecedente,consequente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"arroz, cerveja, pao",leite,0.101,0.63,0.099,0.9801980198019802,1.5558698727015559,0.03537,18.684999999999985,0.3974112650419658
"cerveja, feijao, pao",leite,0.099,0.63,0.097,0.9797979797979798,1.555234888568222,0.03463,18.314999999999984,0.39623785713468423
leite,manteiga,0.63,0.346,0.339,0.5380952380952382,1.555188549408203,0.12102000000000004,1.4158762886597942,0.9648409471418323
manteiga,leite,0.346,0.63,0.339,0.9797687861271678,1.5551885494082027,0.12102000000000004,18.28857142857156,0.5458580281995076
"acucar, arroz, manteiga",pao,0.064,0.633,0.063,0.984375,1.555094786729858,0.022488,23.488,0.38135938135938136
"hortifruti, pao","leite, manteiga",0.313,0.339,0.165,0.5271565495207668,1.5550340693827929,0.058893,1.397925675675676,0.5195447929072383
"acucar, feijao, manteiga",pao,0.063,0.633,0.062,0.9841269841269841,1.5547029765039242,0.022121000000000002,23.12099999999992,0.38077942644679313
"arroz, cafe, leite",pao,0.125,0.633,0.123,0.984,1.5545023696682465,0.043875,22.93749999999998,0.4076655052264808
"acucar, arroz, leite",pao,0.125,0.633,0.123,0.984,1.5545023696682465,0.043875,22.93749999999998,0.4076655052264808
"frango, manteiga","leite, pao",0.1,0.624,0.097,0.97,1.5544871794871795,0.0346,12.533333333333323,0.3963344788087056
"cafe, feijao, leite",pao,0.124,0.633,0.122,0.9838709677419355,1.5542985272384446,0.04350799999999999,22.75400000000002,0.407103825136612
"acucar, feijao, leite",pao,0.124,0.633,0.122,0.9838709677419355,1.5542985272384446,0.04350799999999999,22.75400000000002,0.407103825136612
"feijao, manteiga",pao,0.181,0.633,0.178,0.9834254143646408,1.5535946514449301,0.063427,22.14233333333324,0.43508114856429464
"arroz, feijao, manteiga",pao,0.177,0.633,0.174,0.983050847457627,1.5530029185744503,0.061958999999999986,21.652999999999917,0.43266853814890843
"arroz, manteiga",leite,0.185,0.63,0.181,0.9783783783783784,1.552981552981553,0.06445,17.112499999999997,0.4369047215537403
"cafe, manteiga","feijao, leite",0.122,0.322,0.061,0.5,1.5527950310559007,0.021716,1.3559999999999999,0.4054669703872437
"cerveja, pao","leite, manteiga",0.209,0.339,0.11,0.5263157894736842,1.5525539512498057,0.039149,1.3954444444444445,0.449936788874842
"pao, refrigerante","leite, manteiga",0.135,0.339,0.071,0.5259259259259258,1.5514039112859166,0.025234999999999987,1.3942968749999998,0.41089310429048265
"cerveja, hortifruti, leite",pao,0.111,0.633,0.109,0.9819819819819819,1.5513143475228783,0.038736999999999994,20.36849999999996,0.399758516423979
"feijao, hortifruti, manteiga",leite,0.088,0.63,0.086,0.9772727272727273,1.5512265512265513,0.030559999999999997,16.280000000000015,0.3896368829049367
"carne, leite",manteiga,0.164,0.346,0.088,0.5365853658536585,1.550824756802481,0.031256,1.4112631578947366,0.42485863418877773
"arroz, cerveja, manteiga",pao,0.054,0.633,0.053,0.9814814814814815,1.5505236674273009,0.018818,19.81800000000003,0.3753241054689059
"cerveja, hortifruti, pao",manteiga,0.11,0.346,0.059,0.5363636363636364,1.5501839201261167,0.02094,1.4105882352941177,0.3987811845362788
"hortifruti, manteiga",leite,0.169,0.63,0.165,0.9763313609467456,1.5497323189630883,0.05853,15.632499999999993,0.4268679575538782
"doces, manteiga",pao,0.052,0.633,0.051,0.9807692307692307,1.5493984688297484,0.018083999999999996,19.083999999999957,0.3740382228840903
"cerveja, feijao, manteiga",pao,0.052,0.633,0.051,0.9807692307692307,1.5493984688297484,0.018083999999999996,19.083999999999957,0.3740382228840903
"limpeza, manteiga",leite,0.083,0.63,0.081,0.9759036144578314,1.549053356282272,0.02871,15.355000000000022,0.38652611171695134
"cafe, manteiga",leite,0.122,0.63,0.119,0.9754098360655737,1.5482695810564662,0.04214,15.046666666666649,0.4033230604314619
manteiga,pao,0.346,0.633,0.339,0.9797687861271678,1.5478179875626663,0.11998200000000003,18.14028571428585,0.5411761522015643
pao,manteiga,0.633,0.346,0.339,0.5355450236966824,1.547817987562666,0.11998200000000003,1.4081020408163265,0.9643847507897086
"arroz, carne, pao",manteiga,0.157,0.346,0.084,0.535031847133758,1.5463348183056589,0.02967800000000001,1.4065479452054794,0.41910975540868795
"carne, feijao, pao",manteiga,0.157,0.346,0.084,0.535031847133758,1.5463348183056589,0.02967800000000001,1.4065479452054794,0.41910975540868795
"arroz, manteiga",pao,0.185,0.633,0.181,0.9783783783783784,1.545621450834721,0.063895,16.97375,0.43314239229908824
"acucar, cerveja, pao",leite,0.076,0.63,0.074,0.9736842105263158,1.545530492898914,0.026119999999999997,14.060000000000015,0.3820053820053819
"cerveja, manteiga",leite,0.113,0.63,0.11,0.9734513274336283,1.5451608371962353,0.03881,13.936666666666644,0.3977657066721328
"cafe, cerveja, pao",leite,0.075,0.63,0.073,0.9733333333333333,1.5449735449735449,0.025749999999999995,13.874999999999968,0.3813402443539429
"cafe, manteiga","arroz, pao",0.122,0.329,0.062,0.5081967213114754,1.544670885445214,0.021862,1.3643666666666667,0.4016092291865677
"feijao, hortifruti, manteiga",pao,0.088,0.633,0.086,0.9772727272727273,1.5438747666235817,0.030295999999999997,16.148000000000014,0.3862709098327213
"hortifruti, leite, pao",manteiga,0.309,0.346,0.165,0.5339805825242718,1.5432964812840226,0.05808600000000001,1.403375,0.509459281673464
"cerveja, leite, pao",manteiga,0.206,0.346,0.11,0.5339805825242718,1.5432964812840226,0.03872400000000001,1.403375,0.4433707350583926
"hortifruti, manteiga",pao,0.169,0.633,0.165,0.9763313609467456,1.5423876160296137,0.058023000000000005,15.505749999999994,0.42317033147358063
"limpeza, manteiga",pao,0.083,0.633,0.081,0.9759036144578314,1.5417118711814082,0.028461,15.23050000000002,0.3831737953875358
"carne, pao",manteiga,0.165,0.346,0.088,0.5333333333333333,1.5414258188824663,0.030909999999999993,1.4014285714285715,0.4206586826347305
"cafe, manteiga",pao,0.122,0.633,0.119,0.9754098360655737,1.5409318105301322,0.04177399999999999,14.92466666666665,0.3998200647001397
"frango, pao",manteiga,0.182,0.346,0.097,0.532967032967033,1.5403671473035636,0.034028,1.4003294117647058,0.42885589695762855
"frango, manteiga",leite,0.1,0.63,0.097,0.97,1.5396825396825395,0.034,12.333333333333321,0.38946162657502864
"cafe, carne, pao",leite,0.066,0.63,0.064,0.9696969696969697,1.5392015392015392,0.022420000000000002,12.210000000000012,0.37506691648822277
"acucar, carne, pao",leite,0.065,0.63,0.063,0.9692307692307692,1.5384615384615385,0.02205,12.024999999999999,0.374331550802139
"arroz, frango, manteiga",leite,0.097,0.63,0.094,0.9690721649484536,1.5382097856324661,0.032889999999999996,11.963333333333333,0.38747908861713903
"feijao, frango, manteiga",leite,0.097,0.63,0.094,0.9690721649484536,1.5382097856324661,0.032889999999999996,11.963333333333333,0.38747908861713903
"cerveja, manteiga",pao,0.113,0.633,0.11,0.9734513274336283,1.5378378000531252,0.03847099999999999,13.823666666666645,0.39429127805677966
"cerveja, hortifruti, leite",manteiga,0.111,0.346,0.059,0.5315315315315315,1.5362182992240798,0.020594,1.3960384615384616,0.39263312424929936
"cerveja, hortifruti, manteiga",leite,0.061,0.63,0.059,0.9672131147540983,1.5352589123080926,0.020569999999999998,11.284999999999988,0.3712929369505965
"arroz, hortifruti, manteiga",leite,0.09,0.63,0.087,0.9666666666666667,1.5343915343915344,0.030299999999999994,11.100000000000003,0.3827207275483137
"hortifruti, leite","feijao, pao",0.312,0.326,0.156,0.5,1.5337423312883436,0.054288,1.3479999999999999,0.5058139534883721
"cafe, manteiga","feijao, pao",0.122,0.326,0.061,0.5,1.5337423312883436,0.021227999999999997,1.3479999999999999,0.3963553530751708
"cafe, hortifruti, manteiga",leite,0.059,0.63,0.057,0.9661016949152543,1.5334947538337371,0.01983,10.91500000000003,0.3697074780468706
"frango, manteiga",pao,0.1,0.633,0.097,0.97,1.5323854660347551,0.033699999999999994,12.233333333333322,0.38602520045819005
"cafe, carne, leite",pao,0.066,0.633,0.064,0.9696969696969697,1.5319067451768873,0.022222,12.111000000000011,0.37175455032119914
"arroz, cerveja, leite",manteiga,0.1,0.346,0.053,0.5299999999999999,1.5317919075144508,0.0184,1.3914893617021276,0.3857442348008386
"leite, refrigerante",manteiga,0.134,0.346,0.071,0.5298507462686567,1.5313605383487188,0.02463599999999999,1.391047619047619,0.4006765767817063
"leite, pao, refrigerante",manteiga,0.134,0.346,0.071,0.5298507462686567,1.5313605383487188,0.02463599999999999,1.391047619047619,0.4006765767817063
"acucar, carne, leite",pao,0.065,0.633,0.063,0.9692307692307692,1.5311702515493983,0.021855,11.927499999999998,0.37102113572701806
"arroz, frango, manteiga",pao,0.097,0.633,0.094,0.9690721649484536,1.530919691861696,0.032598999999999996,11.866333333333333,0.384050799934026
"feijao, frango, manteiga",pao,0.097,0.633,0.094,0.9690721649484536,1.530919691861696,0.032598999999999996,11.866333333333333,0.384050799934026
"hortifruti, leite",manteiga,0.312,0.346,0.165,0.5288461538461539,1.5284570920409073,0.057048000000000015,1.3880816326530614,0.5025369978858353
"cerveja, leite",manteiga,0.208,0.346,0.11,0.5288461538461539,1.5284570920409073,0.03803200000000001,1.3880816326530614,0.43654729109274576
"cerveja, hortifruti, manteiga",pao,0.061,0.633,0.059,0.9672131147540983,1.5279828037189547,0.020386999999999995,11.193499999999988,0.36798974747748225
"arroz, hortifruti, manteiga",pao,0.09,0.633,0.087,0.9666666666666667,1.5271195365982095,0.030029999999999994,11.010000000000002,0.3793103448275862
"cafe, hortifruti, manteiga",pao,0.059,0.633,0.057,0.9661016949152543,1.5262270061852359,0.019653000000000004,10.826500000000028,0.36640751719894854
"hortifruti, pao",manteiga,0.313,0.346,0.165,0.5271565495207668,1.523573842545569,0.056702000000000016,1.383121621621622,0.500216135150633
"cerveja, pao",manteiga,0.209,0.346,0.11,0.5263157894736842,1.52114390021296,0.03768600000000001,1.3806666666666667,0.4331226295828067
"pao, refrigerante",manteiga,0.135,0.346,0.071,0.5259259259259258,1.520017126953543,0.024289999999999992,1.3795312499999997,0.3955059838801595
"arroz, cerveja, pao",manteiga,0.101,0.346,0.053,0.5247524752475247,1.5166256510044067,0.018054,1.3761249999999998,0.37891157890318383
"arroz, cafe, manteiga",leite,0.065,0.63,0.062,0.9538461538461538,1.514041514041514,0.02105,8.016666666666657,0.36311885457995513
"cafe, feijao, manteiga",leite,0.064,0.63,0.061,0.953125,1.5128968253968254,0.020679999999999997,7.8933333333333335,0.36219700154126383
"arroz, cafe, manteiga",pao,0.065,0.633,0.062,0.9538461538461538,1.506865961842265,0.020855,7.9516666666666564,0.35975504571329997
"cafe, feijao, manteiga",pao,0.064,0.633,0.061,0.953125,1.5057266982622433,0.020488,7.8293333333333335,0.35883424408014575
"cerveja, feijao, leite",manteiga,0.098,0.346,0.051,0.520408163265306,1.5040698360268963,0.017091999999999996,1.3636595744680848,0.37154906308421365
"acucar, leite","manteiga, pao",0.236,0.339,0.12,0.5084745762711864,1.4999250037498124,0.03999599999999999,1.3447931034482759,0.4362565445026177
"acucar, pao","leite, manteiga",0.237,0.339,0.12,0.5063291139240507,1.493596206265636,0.039657,1.338948717948718,0.43312581913499343
"cerveja, feijao, pao",manteiga,0.099,0.346,0.051,0.5151515151515151,1.4888772114205642,0.016745999999999997,1.348875,0.3644316772213879
"acucar, leite, pao",manteiga,0.233,0.346,0.12,0.5150214592274678,1.488501327247017,0.039382,1.348513274336283,0.42787918296392874
"cerveja, leite, refrigerante",manteiga,0.121,0.346,0.062,0.512396694214876,1.4809153011990637,0.020134000000000006,1.3412542372881355,0.36944475026606494
"cafe, leite","manteiga, pao",0.238,0.339,0.119,0.5,1.4749262536873156,0.03831799999999999,1.322,0.42257217847769024
"acucar, leite",manteiga,0.236,0.346,0.12,0.5084745762711864,1.4695797002057411,0.038344,1.330551724137931,0.41823734729493894
"cerveja, pao, refrigerante",manteiga,0.122,0.346,0.062,0.5081967213114754,1.4687766511892355,0.019788000000000007,1.3298,0.3635094422808437
"cafe, leite, pao",manteiga,0.235,0.346,0.119,0.5063829787234042,1.4635346205878736,0.03769,1.3249137931034483,0.4140165870269677
"acucar, pao",manteiga,0.237,0.346,0.12,0.5063291139240507,1.4633789419770251,0.037998000000000004,1.324769230769231,0.4150065530799476
"acucar, arroz, pao",manteiga,0.125,0.346,0.063,0.504,1.4566473988439308,0.019750000000000004,1.3185483870967742,0.3582766439909298
"acucar, arroz, leite",manteiga,0.125,0.346,0.063,0.504,1.4566473988439308,0.019750000000000004,1.3185483870967742,0.3582766439909298
"cafe, leite",manteiga,0.238,0.346,0.119,0.5,1.4450867052023122,0.036652000000000004,1.308,0.4041994750656169
"acucar, feijao, pao",manteiga,0.124,0.346,0.062,0.5,1.4450867052023122,0.019096000000000002,1.308,0.35159817351598177
"acucar, feijao, leite",manteiga,0.124,0.346,0.062,0.5,1.4450867052023122,0.019096000000000002,1.308,0.35159817351598177
"acucar, hortifruti, leite",manteiga,0.112,0.346,0.056,0.5,1.4450867052023122,0.017248000000000006,1.308,0.34684684684684697
"feijao, hortifruti, limpeza",leite,0.069,0.63,0.052,0.753623188405797,1.1962272831838048,0.008529999999999996,1.5017647058823524,0.17619598446666107
"feijao, hortifruti, limpeza",pao,0.069,0.633,0.052,0.753623188405797,1.1905579595668199,0.00832299999999999,1.489588235294117,0.1719201850780796
"arroz, hortifruti, limpeza",leite,0.068,0.63,0.051,0.7499999999999999,1.1904761904761902,0.008159999999999994,1.4799999999999993,0.17167381974248916
"arroz, hortifruti, limpeza",pao,0.068,0.633,0.051,0.7499999999999999,1.1848341232227486,0.00795599999999999,1.4679999999999993,0.16738197424892687
"arroz, limpeza, pao",hortifruti,0.088,0.49,0.051,0.5795454545454546,1.1827458256029686,0.007879999999999998,1.212972972972973,0.16941864465084275
"arroz, leite, limpeza",hortifruti,0.088,0.49,0.051,0.5795454545454546,1.1827458256029686,0.007879999999999998,1.212972972972973,0.16941864465084275
"hortifruti, limpeza, pao",feijao,0.086,0.512,0.052,0.6046511627906977,1.1809593023255816,0.007968000000000003,1.2343529411764709,0.16764854401615895
"hortifruti, leite, limpeza",feijao,0.086,0.512,0.052,0.6046511627906977,1.1809593023255816,0.007968000000000003,1.2343529411764709,0.16764854401615895
"feijao, limpeza, pao",hortifruti,0.09,0.49,0.052,0.5777777777777777,1.1791383219954648,0.007899999999999997,1.2078947368421051,0.16694843617920535
"feijao, leite, limpeza",hortifruti,0.09,0.49,0.052,0.5777777777777777,1.1791383219954648,0.007899999999999997,1.2078947368421051,0.16694843617920535
"hortifruti, limpeza, pao",arroz,0.086,0.519,0.051,0.5930232558139535,1.142626697136712,0.006365999999999997,1.1818857142857144,0.13656841292315608
"hortifruti, leite, limpeza",arroz,0.086,0.519,0.051,0.5930232558139535,1.142626697136712,0.006365999999999997,1.1818857142857144,0.13656841292315608
"feijao, limpeza","leite, pao",0.129,0.624,0.09,0.6976744186046511,1.1180679785330947,0.009503999999999999,1.2436923076923072,0.12123995407577495
"feijao, limpeza",leite,0.129,0.63,0.09,0.6976744186046511,1.1074197120708746,0.008729999999999988,1.2238461538461534,0.11136624569460375
doces,hortifruti,0.131,0.49,0.071,0.5419847328244274,1.1060912914784233,0.006809999999999997,1.1134999999999997,0.11037456036564607
doces,leite,0.131,0.63,0.091,0.6946564885496183,1.102629346904156,0.008469999999999991,1.2117499999999997,0.107108081791626
"feijao, limpeza",pao,0.129,0.633,0.09,0.6976744186046511,1.1021712774165104,0.00834299999999999,1.2139230769230764,0.10642939150401823
"arroz, limpeza","leite, pao",0.128,0.624,0.088,0.6875,1.1017628205128205,0.008127999999999996,1.2032,0.10592160133444532
"cerveja, manteiga",hortifruti,0.113,0.49,0.061,0.5398230088495575,1.101679609897056,0.005629999999999996,1.1082692307692306,0.10405308000813196
doces,"leite, pao",0.131,0.624,0.09,0.6870229007633587,1.1009982384028185,0.008256,1.2013658536585363,0.10556194859992328
"arroz, feijao, limpeza",leite,0.127,0.63,0.088,0.6929133858267716,1.0998625171853518,0.007989999999999997,1.2048717948717949,0.10400395709674058
doces,pao,0.131,0.633,0.091,0.6946564885496183,1.0974036154022406,0.008076999999999987,1.2019249999999997,0.10213836796115261
"arroz, feijao, limpeza",pao,0.127,0.633,0.088,0.6929133858267716,1.0946498986204922,0.007608999999999991,1.195102564102564,0.09904456940539404
"cerveja, manteiga, pao",hortifruti,0.11,0.49,0.059,0.5363636363636364,1.0946196660482375,0.0051,1.1,0.0971243572652828
"cerveja, leite, manteiga",hortifruti,0.11,0.49,0.059,0.5363636363636364,1.0946196660482375,0.0051,1.1,0.0971243572652828
"arroz, feijao, limpeza",hortifruti,0.127,0.49,0.068,0.5354330708661418,1.0927205527880444,0.005770000000000004,1.0977966101694916,0.09719695438312788
"feijao, limpeza",hortifruti,0.129,0.49,0.069,0.5348837209302326,1.0915994304698624,0.0057900000000000035,1.0965000000000003,0.09634103728847407
"arroz, limpeza",leite,0.128,0.63,0.088,0.6875,1.0912698412698412,0.0073599999999999915,1.184,0.09591326105087562
"cerveja, leite",hortifruti,0.208,0.49,0.111,0.5336538461538461,1.0890894819466248,0.009080000000000005,1.0936082474226805,0.10328510328510333
"arroz, limpeza",pao,0.128,0.633,0.088,0.6875,1.0860979462875198,0.006975999999999996,1.1743999999999999,0.09090909090909086
"hortifruti, limpeza","leite, pao",0.127,0.624,0.086,0.6771653543307086,1.0852008883504944,0.006751999999999994,1.164682926829268,0.08993313620501338
"arroz, limpeza",hortifruti,0.128,0.49,0.068,0.53125,1.0841836734693877,0.005280000000000007,1.088,0.08904479222881825
"cerveja, leite, pao",hortifruti,0.206,0.49,0.109,0.529126213592233,1.079849415494353,0.008060000000000012,1.0830927835051547,0.09312966514916936
"cerveja, limpeza",pao,0.088,0.633,0.06,0.6818181818181819,1.077121930202499,0.004296000000000001,1.1534285714285717,0.07850877192982458
"cerveja, doces",leite,0.115,0.63,0.078,0.6782608695652174,1.0766045548654244,0.005549999999999999,1.15,0.08039982616253802
"hortifruti, limpeza",leite,0.127,0.63,0.086,0.6771653543307086,1.0748656417947755,0.005989999999999995,1.1460975609756094,0.07978369162737414
"cerveja, limpeza","leite, pao",0.088,0.624,0.059,0.6704545454545454,1.074446386946387,0.004088000000000001,1.140965517241379,0.07597383288730303
"cerveja, pao",hortifruti,0.209,0.49,0.11,0.5263157894736842,1.0741138560687433,0.007590000000000013,1.0766666666666667,0.08723135271807853
"cerveja, doces","leite, pao",0.115,0.624,0.077,0.6695652173913043,1.0730211817168338,0.005239999999999995,1.1378947368421048,0.07689485655587343
"cerveja, doces",pao,0.115,0.633,0.078,0.6782608695652174,1.071502163610138,0.005205000000000001,1.1406756756756755,0.07540199913081272
